post_id,class,confidence,explanation
6995,not_hate,0.9,"The post is a neutral invitation to learn more about the issues and sentiments of Muslims in India through previously conducted surveys. It does not contain any derogatory language or negative sentiment targeted at any group, making it unlikely to be hate speech."
16258,not_hate,0.9,"The post discusses the concept of hate begetting more hate and the futility of such an approach, but it does not direct any hate speech towards a specific group. Instead, it seems to critique the cycle of hate in general."
17399,not_hate,0.9,"The post is a neutral statement about the lack of problems in a specific region. It does not target any particular group or express any negative sentiment, making it unlikely to be hate speech."
1173,implicit_hate,0.8,"The post expresses frustration and disapproval towards ""self-hating behavior and attitude from whites,"" which indirectly promotes racial tension and division. The use of the term ""self-hating"" in a racial context contributes to a narrative of internal strife and criticism within a racial group, which can be seen as a form of implicit hate speech."
4917,implicit_hate,0.9,"The post contains several derogatory and racist stereotypes about black people. It implies that black people are exploiting welfare systems, selling their culture, and impregnating white women, all of which are negative and harmful stereotypes. The language used is divisive and promotes racial tension."
8042,not_hate,0.9,"The post critiques a public figure's career and attributes certain motivations to a vague group (""globalists""), but it does not target any specific racial, ethnic, or social group with hate or derogatory language. The language is opinionated but not hateful."
5603,not_hate,0.9,The post is a neutral reference to a news report about rising white American hate groups. It does not express any personal opinions or sentiments that could be classified as hate speech. It simply shares information about a news report.
19708,implicit_hate,0.9,"The post equates Islam with animals, which is a derogatory and dehumanizing comparison. This implies a strong negative sentiment towards Muslims, suggesting implicit hate speech. The confidence level is high due to the clear and offensive nature of the comparison."
713,implicit_hate,0.9,"The post uses the hashtag ""#whitegenocide,"" which is often associated with conspiracy theories and extremist ideologies that promote racial division and fear. The phrase ""protect white children"" further emphasizes a divisive and alarmist narrative, suggesting that white children are under threat, which is a common theme in hate speech."
20730,implicit_hate,0.75,"The post suggests violence by mentioning ""a taste of the chain gun,"" which implies a threat of harm. However, the target of this violence is not explicitly stated, making the hate speech implicit rather than explicit. The confidence level is moderately high due to the clear implication of violence."
19105,implicit_hate,0.75,"The post suggests that the U.S. Constitution was created solely for the benefit of white people, which is a racially charged statement. It also stereotypes conservatives as denying this perspective, contributing to a divisive narrative. The confidence level is moderately high due to the implied racial bias and generalization."
15038,implicit_hate,0.8,"The post contains derogatory implications about the Black Lives Matter (BLM) movement and the Nation of Islam (NOI). It suggests that these groups are financially exploiting ""the white man"" and advocating for separatism while benefiting from government contracts. This narrative perpetuates negative stereotypes and divisive sentiments, contributing to an implicitly hateful message."
17147,implicit_hate,0.9,"The post suggests a superiority of the white race over others by stating that no other race can love itself as much as the white race. This implies a racist sentiment by elevating one racial group above others, contributing to a narrative of racial hierarchy and division."
3677,not_hate,0.9,"The post simply states a fact about a white reporter losing his job for violating standards. There is no derogatory language, stereotyping, or targeting of any group, making it unlikely to be hate speech."
18603,not_hate,0.75,The post does not directly or implicitly express hate towards any specific group. It questions the user's stance on certain political or social movements but does not include derogatory language or implications that would classify it as hate speech. The confidence level is slightly lower due to the potential for interpretations based on context.
172,implicit_hate,0.8,"The post contains derogatory language (""ignorant podunks"") and the hashtag ""#opkkk,"" which is likely a reference to the Ku Klux Klan (KKK), a white supremacist hate group. The phrase ""expect us"" in this context can be seen as a threat, contributing to an overall tone of implicit hate speech."
10919,implicit_hate,0.8,"The post suggests that white people are unfairly targeted and marginalized, which is a common narrative used to promote white nationalist sentiments. The use of the phrase ""any white who stands for his own interest is an outlaw"" implies a divisive and antagonistic stance, contributing to a narrative of racial tension."
16980,not_hate,0.9,"The post discusses a legal perspective on sermons in Houston and includes a neutral hashtag. It does not target any specific group with hate or negative sentiment, nor does it use derogatory language."
3329,not_hate,0.75,"While the post does criticize a political group (""dems""), it does not target any specific racial, ethnic, or social group with hate or derogatory language. Instead, it expresses a general disapproval of a perceived degrading situation. The confidence level is slightly lower due to the political criticism, which could be interpreted as divisive but not necessarily hateful."
15738,not_hate,0.9,"The post discusses people's appreciation for someone's attitude and bluntness, without targeting any specific group or using derogatory language. It does not contain any implicit or explicit hate speech."
9958,implicit_hate,0.75,"The post suggests a divisive narrative between different socio-economic classes within a racial group (white people). It implies that rich white people are responsible for the job losses of poor white people, which can foster resentment and division. However, the confidence level is slightly lower because the post does not directly target a specific group with explicit hate language."
20378,implicit_hate,0.8,"The post suggests a threat of violence, specifically nuclear annihilation, directed towards an unspecified group. The use of the hashtag ""#arrogantfornoreason"" implies a derogatory attitude towards this group, contributing to an overall tone of implicit hate. The confidence level is relatively high due to the clear implication of violence and derogatory language."
2811,implicit_hate,0.9,"The post uses derogatory language (""illegal aliens"") to refer to immigrants and suggests violence against U.S.-born individuals (""smash out of line""). This promotes a hostile and divisive narrative, implying hate towards both immigrants and certain U.S.-born individuals."
13584,not_hate,0.95,The post is a neutral comment about a technical issue during a GOP debate live stream on YouTube. It does not target any specific group or individual with hate or negative sentiment.
18785,not_hate,0.9,The post is a neutral statement reporting on an investigation led by Jeff Sessions regarding bomb threats at Jewish Community Centers (JCC). It does not contain any derogatory language or target any specific group with hate or negative sentiment.
11499,not_hate,0.9,"The post is a neutral statement about an individual (Gregory Hood) analyzing a topic (the appeal of ""American Psycho""). It does not target any specific group with hate or negative sentiment, nor does it use derogatory language."
19941,not_hate,0.9,"The post does not target any specific group with hate or negative sentiment. It expresses an opinion about a vague ""they"" without any racial, ethnic, or other group-specific identifiers, making it unlikely to be hate speech."
9470,implicit_hate,0.75,"The post contains coded language that is often associated with hate speech. ""JQ"" is a known abbreviation for ""Jewish Question,"" a term frequently used in anti-Semitic contexts. The phrase ""they look huwhite to me"" is a derogatory play on words, combining ""huwhite"" (human + white) to insinuate a racist and discriminatory sentiment. The confidence level is slightly lower due to the use of coded language, which may not be immediately apparent to everyone."
15822,implicit_hate,0.75,"The post suggests a call to action directed towards a specific regional group (""the south"") and references historical years that may have contextual significance, potentially implying a divisive or supremacist narrative. The confidence level is moderate due to the indirect nature of the hate speech, which relies on historical context and regional identity."
12405,implicit_hate,0.9,"The post contains derogatory language (""obnoxious"") directed at an individual based on their perceived ethnicity (""chinese guy"") and expresses a negative sentiment about a potential mixed racial background (""part white""). This implies a discriminatory and hateful attitude towards people of certain ethnic or racial groups."
14394,implicit_hate,0.75,"The post defines marriage in a way that excludes same-sex couples, implying that only heterosexual unions are valid. This can be seen as implicitly hateful towards the LGBTQ+ community by denying the legitimacy of their relationships. The hashtags #marriagematters and #alliancedefends suggest a stance against marriage equality, further supporting this interpretation."
2048,not_hate,0.9,"The post is a neutral observation comparing two events, the ""March for Life"" and the ""Women's March."" It does not contain any derogatory language or implicit hate towards any specific group. The confidence level is high because the post is factual and does not express any negative sentiment."
1454,not_hate,0.75,"The post is discussing the evolution or categorization of political or ideological groups, but it does not explicitly or implicitly express hate towards any specific group. It is more of an observation or documentation of a perceived shift in terminology."
298,implicit_hate,0.9,"The post labels members of the Antifa movement as ""violent thugs"" and suggests that they should be ""physically removed,"" implying the use of violence against them. The rhetorical question at the end reinforces the idea that reasoning with them is not an option, further promoting a divisive and hostile narrative."
1526,implicit_hate,0.75,"The post expresses disbelief and skepticism towards the idea that the person addressed (Moshe) could have close friendships with white people. This implies a underlying bias or prejudice, suggesting that such interracial friendships are unlikely or suspicious, which contributes to a narrative of racial division."
11117,implicit_hate,0.8,"The post suggests a desire to ""replace white people,"" which implies a hostile or negative sentiment towards a specific racial group. This can be interpreted as implicit hate speech, as it promotes the idea of displacing or removing a particular group based on their race."
18934,implicit_hate,0.75,"The post singles out a specific ethnic/religious group (Jewish people) and makes a stereotypical association with ""televizion."" While not explicitly derogatory, the use of the exclamation mark and the context suggest a mocking or disparaging tone, which can be interpreted as implicit hate speech. The confidence level is moderately high due to the implied negative sentiment."
11346,not_hate,0.9,"The post expresses criticism towards the acceptance of privacy invasion and destruction of freedom by the TSA, but it does not target any specific group based on race, religion, gender, or other protected characteristics. The language used is not derogatory or hateful, but rather expresses a political or social opinion."
5263,implicit_hate,0.75,"The post uses the derogatory term ""cuck,"" which is often used in alt-right circles to disparage others, particularly those perceived as politically or ideologically opposed. The term carries implicit hateful connotations, although the context is somewhat ambiguous, hence the moderate confidence level."
18048,implicit_hate,0.75,"The phrase ""real Americans"" implies an exclusionary view, suggesting that certain groups may not be considered ""real"" Americans. This can be interpreted as implicit hate speech, as it indirectly targets and excludes specific groups based on their perceived lack of belonging."
507,not_hate,0.9,The post discusses a historical practice in England without targeting any specific group with hate or negative sentiment. It does not contain derogatory language or implications of hate speech.
13773,implicit_hate,0.75,"The post accuses a political party (Congress) of using historical figures like Tipu Sultan to ""stoke communalism,"" which implies that they are deliberately causing or exacerbating tensions between different religious or ethnic communities. This can be seen as an implicit form of hate speech, as it attributes malicious intent to a specific group and contributes to divisive narratives."
16148,not_hate,0.9,"The post is a neutral geopolitical commentary that discusses a potential alliance between India, Japan, and Australia. It does not target any group with hate or negative sentiment, nor does it use derogatory language."
781,implicit_hate,0.8,"The post discusses themes of racial and ethnic dominance and refers to a ""hated other,"" which strongly suggests an underlying hateful sentiment. The language implies a divisive and hostile attitude towards certain racial or ethnic groups, even though it does not explicitly target any specific group."
15484,not_hate,0.9,"The post criticizes the Ku Klux Klan (KKK), a well-known hate group, but does not direct hate towards any specific racial, religious, or ethnic group. Instead, it ridicules the KKK's ideology of superiority, implying that it is unfounded and indicative of their inferiority. This does not constitute hate speech."
8769,implicit_hate,0.75,"The post refers to ""Zionist bankers"" in a negative context, which is often a dog whistle for anti-Semitic sentiments. By attributing crimes to this group, the post implicitly promotes a harmful stereotype. However, the confidence level is slightly lower because the post does not explicitly target a specific group with derogatory language."
13308,implicit_hate,0.75,"The post encourages the alt-right movement, a group known for its far-right ideologies and associations with white supremacy, to transition from online activities to physical actions. This implicitly supports and promotes a movement tied to hateful and discriminatory views."
2057,implicit_hate,0.9,"The post promotes white supremacist ideology by using the term ""white resister"" and glorifying ""the beauty of white aryan woman."" This language is strongly associated with racist and hateful ideologies, implying that other races are inferior or a threat."
4042,not_hate,0.9,"The post is a factual statement about the position of El Paso officials on providing IDs for undocumented immigrants and their concerns about being labeled a ""sanctuary city."" It does not contain any derogatory language or implicit hate towards any group."
5144,implicit_hate,0.9,"The post suggests a conspiracy theory targeted against white people, implying that there is a deliberate plan to replace them. This narrative promotes racial division and fear, which is characteristic of implicit hate speech. The use of phrases like ""anti-white plan"" and ""replace them"" contributes to a sense of threat and animosity directed towards a specific racial group."
14088,not_hate,0.9,The post is a neutral statement about the political status of a candidate (Donald Trump) and includes hashtags related to his campaign. It does not target any specific group with hate or negative sentiment.
17715,not_hate,0.75,"The post discusses a hypothetical scenario about hermaphroditic individuals and critiques an argument about race, but it does not direct hate or derogatory language towards any specific group. The use of ""your black / white argument falls short"" could be seen as dismissive but does not explicitly or implicitly express hate."
12846,not_hate,0.75,"The post is a question that seeks information about policies related to white supremacy. While it mentions a hateful ideology, it does not directly promote or express hate. However, the context and intent behind the question could vary, which is why the confidence level is not extremely high."
5321,not_hate,0.9,"The post discusses legal strategies for promoting religious liberty and does not target any specific group with hate or negative sentiment. The use of hashtags like ""#religiousliberty"" and ""#alliancedefends"" suggests a focus on advocacy rather than hatred."
12224,implicit_hate,0.75,"The post contains derogatory language (""stupid little cause"") and makes assumptions about racial dynamics in a dismissive manner. The use of racial percentages to make a point and the derogatory language contribute to an implicitly hateful narrative. The confidence level is moderately high due to the implied disparagement and dismissive tone."
2975,not_hate,0.9,"The post discusses a geopolitical stance on interventionism and Iran's activities, but it does not target any specific group with hate or derogatory language. It expresses a political opinion without implicit or explicit hate speech."
10534,not_hate,0.9,"The post expresses support for a political figure and a program without targeting any specific group with hate or negative sentiment. It is a straightforward statement of approval, lacking any derogatory language or implicit hate."
18791,implicit_hate,0.75,"The post suggests a critique or issue with white people asserting their interests and identities, which could be interpreted as implicit hate speech. The use of the hashtag ""#nrx"" (Neoreaction) adds context that this discussion is likely rooted in controversial political ideologies that often involve racial dynamics. However, the confidence level is slightly lower because the post does not explicitly target or derogate any group."
8369,not_hate,0.75,"The post raises a critical question about religious organizations and their focus on children, but it does not directly or implicitly express hate towards any specific group. It is more of a critique or expression of concern rather than hate speech."
15291,not_hate,0.9,"The post explicitly calls out racist behavior in others but does not itself contain any hate speech. Instead, it criticizes racism, which aligns with anti-hate sentiments."
7522,implicit_hate,0.8,"The post uses derogatory language (""cretins"") to refer to people with a specific viewpoint and questions the aspirations of ""children of illegals,"" implying a negative stereotype about the children of undocumented immigrants. This indirectly promotes a divisive and hateful narrative targeted at a specific group."
14120,not_hate,0.9,"The post expresses strong disapproval of specific individuals and a political movement (the alt-right), but it does not target any group based on their race, religion, or other protected characteristics. The language is harsh but not hate speech, as it does not promote hatred or violence towards any particular group."
2547,not_hate,0.9,"The post is merely stating a demographic fact about the racial composition of Shelbyville. It does not express any negative sentiment, derogatory language, or implicit bias towards any racial or ethnic group. Therefore, it is classified as not_hate."
6973,not_hate,0.9,"The post is a rhetorical question that critiques racist individuals without targeting any specific group with hate or negative sentiment. The use of the hashtag ""#ferguson"" contextualizes the discussion around racial issues but does not contribute to hate speech."
8670,not_hate,0.9,"The post is a rhetorical question that condemns Hitler and highlights his negative actions, including his hatred towards Americans. It does not target any specific group with hate or negative sentiment but rather criticizes a historically hated figure."
7193,implicit_hate,0.9,"The post uses the phrases ""shucking and jiving"" and ""the white man,"" which have historical and racial connotations. ""Shucking and jiving"" is a derogatory term often used to stereotype African Americans, and ""the white man"" implies a racial dynamic. The post suggests a negative and racially charged narrative, indicating implicit hate speech."
11470,not_hate,0.8,"The post does not directly or indirectly express hate towards any specific group. It mentions ""flowers at the abortion clinic,"" which could be interpreted as a memorial or a peaceful protest, but it does not contain derogatory language or implicit hate."
11134,not_hate,0.9,"The post discusses ancestry and survey options without targeting any group with hate or negative sentiment. It expresses curiosity about the representation of a specific ethnic group in a survey, which does not imply hate speech."
986,not_hate,0.9,"The post does not target any specific group with hate or negative sentiment. It discusses an individual's potential job prospects with a touch of sarcasm, using the term ""thinkology tank"" to poke fun at certain types of think tanks. However, it does not contain any derogatory language or implications that would classify it as hate speech."
2501,not_hate,0.9,"The post discusses the removal of monuments associated with white supremacy, reflecting a societal response rather than targeting any specific group with hate or negative sentiment. The phrase ""monuments to white supremacy"" is a factual description rather than a derogatory attack."
15097,not_hate,0.9,"The post is a rhetorical question that does not target any specific group with hate or negative sentiment. It is a commentary on the debate surrounding statues and their historical context, but it does not implicitly or explicitly express hate."
8321,not_hate,0.75,"The post appears to be a call to action directed towards white American soldiers and veterans, but it does not explicitly or implicitly express hate towards any group. The use of ""wtfu"" (wake the fuck up) is strong language but not necessarily hate speech. The confidence level is slightly lower due to the ambiguity of the intent behind the strong language."
17091,not_hate,0.9,"The post is a question that seeks clarification on a historical fact regarding Hitler's views on communism. It does not target any specific group with hate or negative sentiment, nor does it use derogatory language. The mention of Hitler does not, in this context, contribute to a hateful narrative."
15884,implicit_hate,0.9,"The post contains implicit hate speech by promoting a racist narrative that America is fundamentally a white nation and that the involvement of other races has been detrimental. The use of the term ""white guilt"" further suggests a derogatory attitude towards efforts aimed at addressing racial inequities."
5266,implicit_hate,0.75,"The post sets up a comparison between ""antifa"" and the ""alt-right,"" implying a preference or alignment with one group over the other. While it does not explicitly state hate, the context and the groups mentioned often carry associations with divisive and hateful ideologies. The confidence is moderate because the hate speech is implied rather than explicit."
19772,implicit_hate,0.75,"The post contains derogatory language targeting individuals with specific political beliefs, labeling them as ""anti-american liars"" and ""commie goons."" This language promotes divisiveness and hostility, which can be seen as a form of implicit hate speech. The confidence level is moderately high due to the clear use of derogatory terms, but it is not explicit racial or ethnic hate speech."
3876,not_hate,0.8,"The post is a critique of political strategies and does not target any specific group based on their inherent characteristics such as race, religion, or gender. It discusses political tactics and does not contain derogatory language or implicit hate."
13720,implicit_hate,0.8,"The post implicitly suggests that non-white counties are associated with higher murder rates, which can be seen as a negative generalization based on race. This kind of stereotyping contributes to a narrative that could foster racial tension and division."
21073,implicit_hate,0.9,"The post makes a derogatory comparison between Asian people and food, implying that a pizza can feed a family of four Asian people but a dog cannot. This comparison is dehumanizing and stereotypes Asian people in a negative and offensive manner, which is characteristic of implicit hate speech."
4340,not_hate,0.9,The post is a request for an investigation into a political matter and does not target any specific group with hate or negative sentiment. It discusses a political scenario without using derogatory language or promoting divisiveness.
17998,implicit_hate,0.75,"The post suggests that being ""pro white"" is an act of rebellion, implying a sense of opposition or resistance against other racial groups. This framing can be seen as promoting racial division and tension, which is characteristic of implicit hate speech. The confidence level is moderately high due to the implied racial antagonism."
19484,not_hate,0.75,"The post uses metaphors involving animals (dogs and pigs) to describe behaviors, but it does not target any specific group of people based on their race, religion, or other protected characteristics. Therefore, it does not constitute hate speech."
1866,implicit_hate,0.75,"The post uses the term ""jihadi"" and ""wager of war,"" which can be seen as derogatory and stereotyping towards Muslims. The term ""jihadi"" is often used to imply violence and extremism, contributing to a negative and hateful narrative. The confidence level is moderately high due to the implicit but clear derogatory language."
20401,implicit_hate,0.75,"The post uses the term ""invaders"" to refer to immigrants, which is a dehumanizing and derogatory term often used to imply that certain groups of people are unwelcome or threatening. This language contributes to a narrative of exclusion and hostility, which is characteristic of implicit hate speech."
20517,implicit_hate,0.8,"The post suggests deporting individuals, likely referring to immigrants, and withholding their pay to fund a border wall. This implies a negative and punitive attitude towards a specific group (immigrants), which can be seen as a form of implicit hate speech. The confidence level is high due to the clear targeting and punitive sentiment expressed."
7618,not_hate,0.9,"The post is a neutral reference to a news article about white nationalism in America. It does not express any personal opinions, derogatory language, or hateful sentiments. It simply shares information about a news report."
1704,not_hate,0.9,"The post discusses a legislative act aimed at restoring free speech rights to religious institutions and their leaders. It does not target any specific group with hate or negative sentiment, nor does it use derogatory language. The use of the hashtag ""#1a"" refers to the First Amendment, further emphasizing the focus on free speech rather than hate."
3788,not_hate,0.8,"The post appears to be mocking or ridiculing a concern about the ""extinction of the white race,"" but it does not directly promote hate or target any group with derogatory language. The use of laughter and phrases like ""paranoid much?"" suggests disbelief and amusement rather than hate speech."
9910,not_hate,0.7,"While the post does make a generalization about Republicans being white, it does not explicitly or implicitly express hatred or derogatory language towards any specific group. It is more of a political commentary rather than hate speech. However, the confidence level is not high due to the potential for misunderstanding the intent behind the statement."
2596,not_hate,0.9,"The post is simply describing or labeling a type of speech as ""white nationalism talk"" without expressing any hate or derogatory language itself. It does not target any group with negative sentiment."
17956,not_hate,0.9,"The post advocates for accountability of bad cops and does not target any specific racial or ethnic group with hate or negative sentiment. Instead, it promotes a stance against injustice and calls for unity and legal responsibility."
15368,not_hate,0.9,"The post does not target any specific group with hate or negative sentiment. It expresses a general opinion about ""patriots"" being misled, but it does not contain derogatory language or implications of hate towards any particular group."
5711,implicit_hate,0.9,"The post suggests a derogatory generalization about people from ""the 3rd world,"" implying that they are inherently less intelligent and that their presence degrades the environment. This kind of language contributes to a narrative of racial or cultural superiority, which is characteristic of implicit hate speech."
9065,implicit_hate,0.8,"The post suggests a narrative of victimization and persecution directed towards ""white nationalists and similar people."" By implying that these groups are targets of ""evil"" and ""plots,"" the post indirectly promotes a divisive and potentially hateful ideology. The use of the term ""white nationalists"" is particularly concerning, as it is often associated with racist and extremist views."
7911,not_hate,0.9,"The post expresses a sentiment of sadness about someone being influenced or conditioned in a way that affects their valuation of their heritage. It does not target any specific group with hate or negative sentiment, nor does it use derogatory language. Therefore, it is classified as not_hate."
21379,implicit_hate,0.9,"The post uses stereotypes to generalize and demean a specific group (gay men) by equating them with a derogatory term (""sissies""). This kind of language contributes to a harmful and hateful narrative, even if it is not explicitly aggressive."
5923,implicit_hate,0.9,"The post suggests that black people can only avoid hate crime charges if they have white friends, implying a bias in the legal system and a stereotype about black people. This insinuation contributes to a narrative of racial division and prejudice, which is characteristic of implicit hate speech."
14391,not_hate,0.9,"The post is critical of specific individuals (Ted Cruz and his vice-presidential candidate) based on their political actions and perceived failures, rather than targeting them based on their membership in a particular group. The language used is not derogatory towards any racial, ethnic, or social group, but rather expresses a political opinion."
2777,implicit_hate,0.8,"The post suggests that as white people approach minority status, there will be increased resistance, implying a call to action or a warning based on racial tension. This indirectly promotes a divisive and potentially hateful narrative."
15725,not_hate,0.75,"The post criticizes someone for using specific terms like ""white supremacist"" and ""racist,"" but it does not directly or implicitly express hate towards any particular group. Instead, it comments on the language used by the media and another individual, which is not inherently hateful."
7400,implicit_hate,0.8,"The post suggests a sense of entitlement and exclusivity for the white race, implying that they deserve a homeland separate from others. The use of the phrase ""actively seek to replace them"" hints at a conspiracy theory often used to promote white nationalist ideologies. This language contributes to a narrative of racial division and potential hostility towards other racial or ethnic groups."
559,implicit_hate,0.75,"The post suggests a sense of exclusivity and urgency directed towards white people, implying that they are under threat or pressure. The phrase ""there is no where else white people can go"" can be interpreted as promoting a victimization narrative, which is often used to justify or imply divisive or hateful sentiments. The confidence level is moderately high due to the implied racial tension."
18564,implicit_hate,0.8,"The post associates a negative and violent action (bombing) with a specific religious group (Muslims), which can foster prejudice and hate. The use of the hashtag ""#tcot"" (Top Conservatives on Twitter) and the phrase ""media blackout ensues"" suggests a bias and an attempt to spread a negative narrative about Muslims."
13156,not_hate,0.9,The post is a rhetorical question that challenges a certain narrative but does not directly or indirectly express hatred towards any specific group. It does not use derogatory language or promote divisive sentiments.
1528,not_hate,0.8,"The post expresses strong opposition to Planned Parenthood and potentially to the services it provides, such as birth control and abortion pills. However, it does not direct hate towards any specific group of people based on their race, religion, gender, or other protected characteristics. The use of the hashtag ""#tcot"" (Top Conservatives on Twitter) suggests a political stance rather than hate speech."
9887,not_hate,0.75,"The post is presenting a poll result and does not directly express hate speech. It reports a political viewpoint held by a specific group, but it does not contain derogatory language or explicit hate. However, the confidence level is slightly lower because the topic is sensitive and could indirectly stir divisive sentiments."
11479,not_hate,0.7,"While the post contains profanity and expresses anger, it does not target any specific group based on race, religion, or other protected characteristics. The phrase ""in white lol"" is ambiguous and does not clearly indicate hate speech. Therefore, it is classified as not_hate, but the confidence is lower due to the ambiguity."
8968,not_hate,0.9,"The post is a neutral statement attributed to the internet personality PewDiePie, simply stating a fact without any derogatory language or negative sentiment towards any group. It does not promote hatred or discrimination."
10042,not_hate,0.9,"The post discusses a political ideology (""civic nationalism"") and does not target any specific group with hate or negative sentiment. It is a general statement about a political concept, without derogatory language or implicit hate."
1150,implicit_hate,0.9,"The post implies a racist motive behind a violent crime, attributing it to ""black racist murders."" This phrasing generalizes and stereotypes an entire racial group as violent and racist, contributing to a narrative of racial hatred and division. The confidence level is high due to the clear implication of racial bias and hatred."
11083,not_hate,0.9,The post expresses personal resolve and determination without targeting any specific group or using derogatory language. It does not contain any implicit or explicit hate speech.
3228,not_hate,1.0,"The post is a neutral statement about a legal decision regarding a 10 Commandments monument. It does not target any specific group with hate or negative sentiment, nor does it use any derogatory language. The hashtags are merely descriptive and do not contribute to a hateful narrative."
5979,not_hate,0.95,"The post is a neutral inquiry about a specific YouTube channel and its content, without any derogatory language or implicit hate towards any group."
5675,implicit_hate,0.75,"The post suggests a resentment towards foreign students receiving job protections, implying that they are unfairly benefiting at the expense of Americans. This sentiment can be seen as xenophobic, contributing to an ""us vs. them"" narrative that is characteristic of implicit hate speech."
13721,not_hate,0.9,"The post expresses frustration or criticism towards people who use home remedies or are afraid of doctors, but it does not target any specific group based on race, religion, gender, or other protected characteristics. The language is not derogatory towards any particular group, so it is classified as not_hate."
17214,implicit_hate,0.8,"The post discusses a violent incident and frames it as a ""race war,"" which implies a broader racial conflict and could incite further racial tension. The use of the term ""race war"" and the specific mention of ""white students attacked"" suggests a narrative of racial divisiveness."
10297,not_hate,0.9,"The post discusses a tactic used to mislead a group identified as ""antifa,"" but it does not contain any derogatory language or implicit hate towards any specific group based on their race, religion, or other protected characteristics. The focus is on a strategic maneuver rather than expressing hate."
1069,not_hate,0.75,"The post appears to be a critique or commentary on political figures and their actions, using hashtags and informal language. While it includes terms like ""#psychokejri"" which could be seen as derogatory, it does not target any specific group based on race, religion, or other protected characteristics. The confidence level is slightly lower due to the use of potentially offensive language, but the overall context does not meet the threshold for hate speech."
8216,not_hate,0.9,"The post expresses surprise and approval of a positive action (giving free gas cylinders to the poor), without targeting any specific group with hate or negative sentiment. The use of ""pl take note"" suggests a call to attention rather than any form of hate speech."
13085,implicit_hate,0.75,"The post attributes an extreme and provocative statement to a specific individual, Noel Ignatiev, and highlights his religious and professional background (""Jewish Harvard professor""). The phrase ""abolish the white race"" is highly controversial and can be seen as inciting racial tension. However, the post does not directly express hate but rather reports a supposed stance, which is why it is classified as implicit hate."
10753,not_hate,0.95,"The post is a positive and neutral announcement about the success of an event, with no derogatory language or implicit hate speech. It expresses gratitude towards the attendees and does not target any specific group negatively."
13747,not_hate,0.9,"The post expresses a general call for self-defense and criticism of a political figure, but it does not target any specific group based on race, religion, or other protected characteristics. Therefore, it does not contain implicit or explicit hate speech."
2323,not_hate,0.75,"The post is a rhetorical question that does not explicitly or implicitly express hate. It raises a concern about the involvement of specific groups in shootings but does not make derogatory statements or generalizations about any group. The confidence level is slightly lower due to the potential for implied bias, but the overall context does not support a hate speech classification."
